07:07:40,21.00,26.80,291.600,neutral,N/A,20 minutes.
07:07:41,21.00,26.80,298.070,neutral,N/A,"Yeah, with the amount."
07:07:42,21.00,26.80,305.020,sad,N/A,"Yeah, with the amount."
07:07:43,21.00,27.00,310.710,neutral,N/A,"Yeah, with the amount."
07:07:44,21.00,27.00,317.920,neutral,N/A,"Yeah, with the amount."
07:07:45,21.00,26.80,323.870,neutral,N/A,N/A
07:07:46,21.00,26.80,329.680,neutral,N/A,N/A
07:07:47,21.00,26.60,335.180,sad,N/A,N/A
07:07:48,21.00,26.20,341.960,sad,N/A,N/A
07:07:49,21.00,26.20,348.910,happy,N/A,N/A
07:07:50,21.00,26.00,355.780,sad,N/A,N/A
07:07:51,21.00,25.80,361.770,neutral,N/A,N/A
07:07:52,21.00,25.80,366.880,sad,N/A,N/A
07:07:53,21.00,25.60,371.610,neutral,N/A,N/A
07:07:54,21.00,25.60,376.370,sad,N/A,N/A
07:07:55,21.00,25.60,381.580,sad,N/A,N/A
07:07:56,21.00,25.60,386.040,neutral,N/A,N/A
07:07:57,21.00,25.60,391.680,neutral,N/A,N/A
07:07:58,21.00,25.60,396.730,neutral,N/A,N/A
07:07:59,21.00,25.60,401.900,neutral,N/A,N/A
07:08:00,21.00,25.60,406.720,angry,N/A,N/A
07:08:01,21.00,25.80,410.110,neutral,N/A,N/A
07:08:02,21.00,25.80,417.250,neutral,N/A,N/A
07:08:03,21.00,25.80,424.090,fear,N/A,N/A
07:08:04,21.00,25.80,429.890,neutral,N/A,N/A
07:08:05,21.00,25.80,435.750,neutral,N/A,N/A
07:08:06,21.00,25.80,441.600,happy,N/A,N/A
07:08:07,21.00,25.80,447.260,angry,N/A,N/A
07:08:08,21.00,25.80,452.620,neutral,N/A,N/A
07:08:09,21.00,25.80,457.510,neutral,N/A,N/A
07:08:10,21.00,25.80,463.540,neutral,N/A,N/A
07:08:11,21.00,25.60,470.350,neutral,N/A,N/A
07:08:12,21.00,25.60,476.640,happy,N/A,N/A
07:08:13,21.00,25.60,482.080,neutral,N/A,N/A
07:08:14,21.00,25.60,488.590,sad,N/A,N/A
07:08:15,21.00,25.60,494.780,neutral,N/A,We're just gonna have to really ensure that everything's done up really tightly because there's a little bit of wobble from the side to side that something we'll be able to sort out everything.
07:08:16,21.00,25.60,501.260,neutral,N/A,N/A
07:08:17,21.00,25.60,507.930,sad,N/A,Looks like it's going pretty smoothly.
07:08:18,21.00,25.80,512.690,neutral,N/A,N/A
07:08:19,21.00,25.80,517.190,neutral,N/A,N/A
07:08:20,21.00,26.00,524.830,neutral,N/A,N/A
07:08:21,21.00,26.20,528.500,happy,N/A,N/A
07:08:22,21.00,26.40,530.940,neutral,N/A,N/A
07:08:23,21.00,26.40,533.640,neutral,N/A,"Yeah, this is footage from the garment camera, because all of a sudden, right before I was about to do this test, the GoPro just decided to die."
07:08:24,21.00,26.40,536.550,neutral,N/A,"Yeah, this is footage from the garment camera, because all of a sudden, right before I was about to do this test, the GoPro just decided to die."
07:08:25,21.00,26.40,539.910,neutral,N/A,"Yeah, this is footage from the garment camera, because all of a sudden, right before I was about to do this test, the GoPro just decided to die."
07:08:26,21.00,26.40,544.400,sad,N/A,"Yeah, this is footage from the garment camera, because all of a sudden, right before I was about to do this test, the GoPro just decided to die."
07:08:27,21.00,26.40,548.930,happy,N/A,"Yeah, this is footage from the garment camera, because all of a sudden, right before I was about to do this test, the GoPro just decided to die."
07:08:28,21.00,26.40,553.460,neutral,N/A,"Yeah, this is footage from the garment camera, because all of a sudden, right before I was about to do this test, the GoPro just decided to die."
07:08:29,21.00,26.40,559.560,sad,N/A,"Yeah, this is footage from the garment camera, because all of a sudden, right before I was about to do this test, the GoPro just decided to die."
07:08:30,21.00,26.40,565.020,neutral,N/A,"Yeah, this is footage from the garment camera, because all of a sudden, right before I was about to do this test, the GoPro just decided to die."
07:08:31,21.00,26.40,569.940,sad,N/A,"Yeah, this is footage from the garment camera, because all of a sudden, right before I was about to do this test, the GoPro just decided to die."
07:08:32,21.00,26.40,576.180,fear,N/A,"Then if it's a battery problem or if it's actually just completely dead or not, God just went past me."
07:08:33,21.00,26.40,583.520,sad,N/A,"Then if it's a battery problem or if it's actually just completely dead or not, God just went past me."
07:08:34,21.00,26.40,590.160,sad,N/A,"Then if it's a battery problem or if it's actually just completely dead or not, God just went past me."
07:08:35,21.00,26.40,596.910,sad,N/A,"Then if it's a battery problem or if it's actually just completely dead or not, God just went past me."
07:08:36,21.00,26.40,603.710,surprise,N/A,"Then if it's a battery problem or if it's actually just completely dead or not, God just went past me."
07:08:37,21.00,26.20,610.510,angry,N/A,"Then if it's a battery problem or if it's actually just completely dead or not, God just went past me."
07:08:38,21.00,26.20,617.500,happy,N/A,"Then if it's a battery problem or if it's actually just completely dead or not, God just went past me."
07:08:39,21.00,26.20,624.770,neutral,N/A,"Then if it's a battery problem or if it's actually just completely dead or not, God just went past me."
07:08:40,21.00,26.20,632.280,fear,N/A,"Then if it's a battery problem or if it's actually just completely dead or not, God just went past me."
07:08:41,21.00,26.00,639.910,happy,N/A,"Then if it's a battery problem or if it's actually just completely dead or not, God just went past me."
07:08:42,21.00,26.00,647.560,fear,N/A,"Then if it's a battery problem or if it's actually just completely dead or not, God just went past me."
07:08:43,21.00,25.80,655.050,happy,N/A,N/A
07:08:44,21.00,25.80,662.330,fear,N/A,N/A
07:08:45,21.00,25.60,669.170,neutral,N/A,N/A
07:08:46,21.00,25.60,677.860,neutral,N/A,N/A
07:08:47,21.00,25.60,685.000,fear,N/A,N/A
07:08:48,21.00,25.60,691.120,neutral,N/A,N/A
07:08:49,21.00,25.60,698.710,happy,N/A,N/A
07:08:50,21.00,25.60,706.350,neutral,N/A,N/A
07:08:51,21.00,25.60,714.030,neutral,N/A,N/A
07:08:52,21.00,25.60,721.620,neutral,N/A,N/A
07:08:53,21.00,25.60,729.360,neutral,N/A,N/A
07:08:54,21.00,25.60,737.290,neutral,N/A,N/A
07:08:55,21.00,25.80,745.370,fear,N/A,"Mhm, mhm."
07:08:56,21.00,25.80,753.500,fear,N/A,"Mhm, mhm."
07:08:57,21.00,26.00,761.560,fear,N/A,"Mhm, mhm."
07:08:58,21.00,26.20,769.570,fear,N/A,"Mhm, mhm."
07:08:59,21.00,26.40,777.400,fear,N/A,"Mhm, mhm."
07:09:00,21.00,26.60,784.910,fear,N/A,N/A
07:09:01,21.00,26.80,792.260,happy,N/A,N/A
07:09:02,21.00,27.20,799.130,happy,N/A,N/A
07:09:03,21.00,27.40,805.920,sad,N/A,Planting the foot path.
07:09:04,21.00,27.80,812.720,neutral,N/A,Planting the foot path.
07:09:05,21.00,28.00,819.240,fear,N/A,Planting the foot path.
07:09:06,21.00,28.40,825.560,happy,N/A,N/A
07:09:07,21.00,28.60,831.970,happy,N/A,N/A
07:09:08,21.00,29.00,838.380,happy,N/A,N/A
07:09:09,21.00,29.20,845.730,angry,N/A,N/A
07:09:10,21.00,29.60,851.890,happy,N/A,N/A
07:09:11,21.00,29.80,857.260,fear,N/A,N/A
07:09:12,21.00,30.00,864.430,happy,N/A,N/A
07:09:13,21.00,30.20,869.880,fear,N/A,N/A
07:09:14,21.00,30.20,876.220,surprise,N/A,N/A
07:09:15,21.00,30.40,882.650,happy,N/A,N/A
07:09:16,21.00,30.60,889.070,angry,N/A,N/A
07:09:17,21.00,30.80,895.660,neutral,N/A,N/A
07:09:18,21.00,30.80,902.080,happy,N/A,N/A
07:09:19,21.00,31.00,906.920,surprise,N/A,N/A
07:09:20,21.00,31.20,916.700,fear,N/A,N/A
07:09:21,21.00,31.40,922.880,happy,N/A,N/A
07:09:22,21.00,31.40,930.820,sad,N/A,N/A
07:09:23,21.00,31.60,937.560,sad,N/A,N/A
07:09:24,21.00,31.60,944.170,happy,N/A,N/A
07:09:25,21.00,31.80,949.960,fear,N/A,N/A
07:09:26,21.00,32.00,956.970,fear,N/A,"Okay, getting some camera wobble, trying to make sure everything is really tight because especially in along the ride, I don't want the rider to constantly needing to adjust the camera."
07:09:27,21.00,32.20,964.440,fear,N/A,N/A
07:09:28,21.00,32.40,972.150,neutral,N/A,That's not really ideal at all.
07:09:29,21.00,32.60,977.710,happy,N/A,N/A
07:09:30,21.00,32.80,984.390,angry,N/A,N/A
07:09:31,21.00,33.20,991.950,neutral,N/A,N/A
07:09:32,21.00,33.40,998.240,happy,N/A,N/A
07:09:33,21.00,33.60,1003.840,fear,N/A,N/A
07:09:34,21.00,34.00,1008.560,fear,N/A,N/A
07:09:35,21.00,34.20,1013.850,happy,N/A,N/A
07:09:36,21.00,34.60,1019.280,sad,N/A,N/A
07:09:37,21.00,34.80,1024.860,happy,N/A,N/A
07:09:38,21.00,35.20,1029.180,sad,N/A,N/A
07:09:39,21.00,35.60,1034.290,sad,N/A,N/A
07:09:40,21.00,35.80,1039.120,sad,N/A,N/A
07:09:41,21.00,36.20,1043.900,fear,N/A,N/A
07:09:42,21.00,36.40,1048.790,disgust,N/A,N/A
07:09:43,21.00,36.80,1052.600,sad,N/A,N/A
07:09:44,21.00,37.00,1057.550,happy,N/A,N/A
07:09:45,21.00,37.20,1062.960,happy,N/A,N/A
07:09:46,21.00,37.40,1067.390,neutral,N/A,N/A
07:09:47,21.00,37.60,1071.640,surprise,N/A,N/A
07:09:48,21.00,37.80,1077.090,angry,N/A,N/A
07:09:49,21.00,38.20,1081.920,angry,N/A,N/A
07:09:50,21.00,38.40,1086.070,angry,N/A,Mm.
07:09:51,21.00,38.60,1090.880,fear,N/A,N/A
07:09:52,21.00,38.80,1095.480,fear,N/A,N/A
07:09:53,21.00,39.00,1100.510,fear,N/A,N/A
07:09:54,21.00,39.20,1106.180,fear,N/A,N/A
07:09:55,21.00,39.40,1110.540,fear,N/A,N/A
07:09:56,21.00,39.60,1115.800,neutral,N/A,N/A
07:09:57,21.00,39.60,1120.840,neutral,N/A,N/A
07:09:58,21.00,39.80,1125.960,neutral,N/A,N/A
07:09:59,21.00,40.00,1131.160,sad,N/A,N/A
07:10:00,21.00,40.20,1136.250,happy,N/A,N/A
07:10:01,21.00,40.20,1141.520,sad,N/A,N/A
07:10:02,21.00,40.20,1147.010,sad,N/A,N/A
07:10:03,21.00,40.40,1152.600,sad,N/A,N/A
07:10:04,21.00,40.40,1158.330,sad,N/A,N/A
07:10:05,21.00,40.40,1163.970,sad,N/A,N/A
07:10:06,21.00,40.40,1170.320,sad,N/A,N/A
07:10:07,21.00,40.20,1177.760,angry,N/A,N/A
07:10:08,21.00,40.20,1184.670,neutral,N/A,N/A
07:10:09,21.00,40.00,1191.760,angry,N/A,N/A
07:10:10,21.00,39.80,1199.330,fear,N/A,N/A
07:10:11,21.00,39.60,1206.830,sad,N/A,N/A
07:10:12,21.00,39.40,1214.350,angry,N/A,Standing.
07:10:13,21.00,39.00,1222.000,angry,N/A,Standing.
07:10:14,21.00,38.60,1229.670,angry,N/A,N/A
07:10:15,21.00,38.20,1239.270,sad,N/A,N/A
07:10:16,21.00,37.60,1246.990,sad,N/A,N/A
07:10:17,21.00,37.00,1253.410,sad,N/A,N/A
07:10:18,21.00,36.40,1260.510,happy,N/A,N/A
07:10:19,21.00,35.80,1266.030,sad,N/A,N/A
07:10:20,21.00,35.20,1275.350,sad,N/A,N/A
07:10:21,21.00,34.60,1283.520,neutral,N/A,N/A
07:10:22,21.00,34.20,1290.360,sad,N/A,N/A
07:10:23,21.00,33.60,1297.310,happy,N/A,"Yeah, right."
07:10:24,21.00,33.20,1306.770,happy,N/A,"Yeah, right."
07:10:25,21.00,32.80,1315.240,sad,N/A,"Yeah, right."
07:10:26,21.00,32.20,1322.920,fear,N/A,"Yeah, right."
07:10:27,21.00,31.80,1331.990,happy,N/A,"Yeah, right."
07:10:28,21.00,31.20,1341.410,happy,N/A,"Yeah, right."
07:10:29,21.00,30.60,1351.620,fear,N/A,"Yeah, right."
07:10:30,21.00,30.20,1362.370,happy,N/A,"Yeah, right."
07:10:31,21.00,29.60,1370.730,happy,N/A,"Yeah, right."
07:10:32,21.00,29.20,1381.050,happy,N/A,"Yeah, right."
07:10:33,21.00,28.80,1392.570,happy,N/A,"Yeah, right."
07:10:34,21.00,28.40,1401.890,happy,N/A,"Yeah, right."
07:10:35,21.00,28.00,1410.440,happy,N/A,"Yeah, right."
07:10:36,21.00,27.60,1421.210,sad,N/A,"Yeah, right."
07:10:37,21.00,27.20,1430.830,sad,N/A,"Yeah, right."
07:10:38,21.00,26.80,1439.920,neutral,N/A,"Yeah, right."
07:10:39,21.00,26.60,1448.240,sad,N/A,"Yeah, right."
07:10:40,21.00,26.40,1458.770,neutral,N/A,"Yeah, right."
07:10:41,21.00,26.00,1467.660,neutral,N/A,"Yeah, right."
07:10:42,21.00,25.80,1476.460,neutral,N/A,"Yeah, right."
07:10:43,21.00,25.80,1485.240,neutral,N/A,"Yeah, right."
07:10:44,21.00,25.60,1494.140,surprise,N/A,"Yeah, right."
07:10:45,21.00,25.40,1502.980,neutral,N/A,"Yeah, right."
07:10:46,21.00,25.20,1511.640,happy,N/A,"Yeah, right."
07:10:47,21.00,25.20,1520.200,neutral,N/A,"Yeah, right."
07:10:48,21.00,25.00,1528.320,sad,N/A,"Yeah, right."
07:10:49,21.00,25.00,1536.790,neutral,N/A,"Yeah, right."
07:10:50,21.00,24.80,1544.980,surprise,N/A,"Yeah, right."
07:10:51,21.00,24.80,1553.260,neutral,N/A,"Yeah, right."
07:10:52,21.00,24.80,1561.570,happy,N/A,"Yeah, right."
07:10:53,21.00,24.60,1569.990,neutral,N/A,"Yeah, right."
07:10:54,21.00,24.60,1578.470,happy,N/A,"Yeah, right."
07:10:55,21.00,24.60,1587.110,fear,N/A,"Yeah, right."
07:10:56,21.00,24.40,1595.600,neutral,N/A,"Yeah, right."
07:10:57,21.00,24.40,1604.080,neutral,N/A,"Yeah, right."
07:10:58,21.00,24.40,1612.560,neutral,N/A,"Yeah, right."
07:10:59,21.00,24.20,1621.050,happy,N/A,Dog barking.
07:11:00,21.00,24.20,1629.630,happy,N/A,Dog barking.
07:11:01,21.00,24.20,1638.220,happy,N/A,N/A
07:11:02,21.00,24.20,1646.660,angry,N/A,Mhm.
07:11:03,21.00,24.20,1654.770,happy,N/A,Looping back around somewhat where I started.
07:11:04,21.00,24.00,1661.880,happy,N/A,Looping back around somewhat where I started.
07:11:05,21.00,24.00,1670.680,happy,N/A,Looping back around somewhat where I started.
07:11:06,21.00,24.00,1679.200,happy,N/A,N/A
07:11:07,21.00,24.00,1686.880,happy,N/A,N/A
07:11:08,21.00,24.00,1694.420,angry,N/A,N/A
07:11:09,21.00,24.00,1701.540,fear,N/A,"Yeah, Mhm."
07:11:10,21.00,23.80,1708.550,fear,N/A,"Yeah, Mhm."
07:11:11,21.00,23.80,1714.870,neutral,N/A,"Yeah, Mhm."
07:11:12,21.00,23.80,1720.080,neutral,N/A,N/A
07:11:13,21.00,23.80,1725.090,neutral,N/A,N/A
07:11:14,21.00,23.80,1729.410,neutral,N/A,N/A
07:11:15,21.00,23.80,1733.600,neutral,N/A,N/A
07:11:16,21.00,23.80,1737.400,neutral,N/A,N/A
07:11:17,21.00,23.80,1741.180,happy,N/A,"Turning left, checking both ways."
07:11:18,21.00,23.80,1744.970,neutral,N/A,"Turning left, checking both ways."
07:11:19,21.00,23.80,1749.180,neutral,N/A,"Turning left, checking both ways."
07:11:20,21.00,23.80,1753.460,sad,N/A,N/A
07:11:21,21.00,23.80,1757.950,neutral,N/A,N/A
07:11:22,21.00,23.80,1762.810,neutral,N/A,N/A
07:11:23,21.00,23.80,1768.830,neutral,N/A,N/A
07:11:24,21.00,23.80,1774.980,fear,N/A,"But if you're trading vehicles coming at me, Yeah."
07:11:25,21.00,23.80,1781.540,neutral,N/A,"But if you're trading vehicles coming at me, Yeah."
07:11:26,21.00,23.60,1788.180,happy,N/A,"But if you're trading vehicles coming at me, Yeah."
07:11:27,21.00,23.60,1794.900,happy,N/A,"But if you're trading vehicles coming at me, Yeah."
07:11:28,21.00,23.60,1801.640,happy,N/A,"But if you're trading vehicles coming at me, Yeah."
07:11:29,21.00,23.40,1808.510,fear,N/A,N/A
07:11:30,21.00,23.40,1815.430,fear,N/A,N/A
07:11:31,21.00,23.40,1822.490,happy,N/A,N/A
07:11:32,21.00,23.40,1829.440,fear,N/A,N/A
07:11:33,21.00,23.40,1836.410,sad,N/A,N/A
07:11:34,21.00,23.40,1843.330,fear,N/A,N/A
07:11:35,21.00,23.60,1850.110,sad,N/A,Yeah.
07:11:36,21.00,23.60,1856.930,happy,N/A,N/A
07:11:37,21.00,23.60,1863.740,happy,N/A,N/A
07:11:38,21.00,23.80,1870.100,neutral,N/A,N/A
07:11:39,21.00,23.80,1875.700,happy,N/A,N/A
07:11:40,21.00,23.80,1882.870,neutral,N/A,N/A
07:11:41,21.00,23.80,1889.850,sad,N/A,N/A
07:11:42,21.00,24.00,1896.350,happy,N/A,N/A
07:11:43,21.00,24.00,1903.270,neutral,N/A,N/A
07:11:44,21.00,24.00,1910.260,happy,N/A,N/A
07:11:45,21.00,24.00,1917.440,neutral,N/A,N/A
07:11:46,21.00,24.00,1924.950,happy,N/A,N/A
07:11:47,21.00,24.00,1932.510,fear,N/A,N/A
07:11:48,21.00,24.00,1939.910,neutral,N/A,N/A
07:11:49,21.00,23.80,1947.450,neutral,N/A,N/A
07:11:50,21.00,23.80,1955.080,fear,N/A,N/A
07:11:51,21.00,23.80,1962.890,neutral,N/A,N/A
07:11:52,21.00,23.80,1970.850,sad,N/A,N/A
07:11:53,21.00,23.60,1978.470,neutral,N/A,N/A
07:11:54,21.00,23.60,1985.810,sad,N/A,N/A
07:11:55,21.00,23.60,1994.740,fear,N/A,N/A
07:11:56,21.00,23.60,2002.740,neutral,N/A,N/A
07:11:57,21.00,23.40,2011.000,sad,N/A,N/A
07:11:58,22.00,23.40,2019.390,sad,N/A,N/A
07:11:59,22.00,23.40,2027.680,angry,N/A,Head check turning right.
07:12:00,22.00,23.40,2035.980,neutral,N/A,Head check turning right.
07:12:01,22.00,23.40,2043.960,neutral,N/A,Head check turning right.
07:12:02,22.00,23.20,2051.830,sad,N/A,Head check turning right.
07:12:03,22.00,23.20,2059.760,neutral,N/A,"Oh, What?"
07:12:04,22.00,23.20,2067.560,neutral,N/A,"Oh, What?"
07:12:05,22.00,23.20,2075.420,happy,N/A,N/A
07:12:06,22.00,23.00,2082.920,neutral,N/A,I have a dog barking.
07:12:07,22.00,23.00,2090.090,fear,N/A,I have a dog barking.
07:12:08,22.00,23.00,2097.490,sad,N/A,N/A
07:12:09,22.00,23.00,2104.470,sad,N/A,N/A
07:12:10,22.00,23.20,2111.430,sad,N/A,N/A
07:12:11,22.00,23.20,2118.510,angry,N/A,N/A
07:12:12,22.00,23.20,2125.330,sad,N/A,N/A
07:12:13,22.00,23.20,2132.620,sad,N/A,N/A
07:12:14,22.00,23.00,2139.650,sad,N/A,N/A
07:12:15,22.00,23.00,2146.320,happy,N/A,N/A
07:12:16,22.00,23.20,2154.890,happy,N/A,N/A
07:12:17,22.00,23.20,2162.120,happy,N/A,N/A
07:12:18,22.00,23.20,2169.610,happy,N/A,N/A
07:12:19,22.00,23.20,2177.040,happy,N/A,N/A
07:12:20,22.00,23.20,2184.420,disgust,N/A,N/A
07:12:21,22.00,23.40,2191.500,fear,N/A,N/A
07:12:22,22.00,23.40,2198.660,happy,N/A,N/A
07:12:23,22.00,23.60,2205.860,happy,N/A,N/A
07:12:24,22.00,23.60,2212.590,happy,N/A,Yeah.
07:12:25,22.00,23.80,2218.950,happy,N/A,N/A
07:12:26,22.00,24.00,2224.940,happy,N/A,N/A
07:12:27,22.00,24.00,2230.720,happy,N/A,N/A
07:12:28,22.00,24.20,2235.930,fear,N/A,Yeah.
07:12:29,22.00,24.40,2241.640,happy,N/A,N/A
07:12:30,22.00,24.40,2247.360,sad,N/A,N/A
07:12:31,22.00,24.60,2252.840,happy,N/A,N/A
07:12:32,22.00,24.80,2258.820,happy,N/A,N/A
07:12:33,22.00,24.80,2265.200,sad,N/A,Get your head pulling into my driveway.
07:12:34,22.00,24.80,2271.180,sad,N/A,Get your head pulling into my driveway.
07:12:35,22.00,25.00,2277.740,angry,N/A,Get your head pulling into my driveway.
07:12:36,22.00,25.00,2284.250,fear,N/A,Get your head pulling into my driveway.
07:12:37,22.00,25.20,2290.730,fear,N/A,Get your head pulling into my driveway.
07:12:38,22.00,25.20,2297.140,neutral,N/A,Get your head pulling into my driveway.
07:12:39,21.00,25.40,2303.590,sad,N/A,Get your head pulling into my driveway.
07:12:40,21.00,25.40,2310.210,sad,N/A,Get your head pulling into my driveway.
07:12:41,21.00,25.60,2316.700,sad,N/A,Get your head pulling into my driveway.
07:12:42,21.00,25.60,2323.110,happy,N/A,Get your head pulling into my driveway.
07:12:43,21.00,25.80,2329.320,sad,N/A,Get your head pulling into my driveway.
07:12:44,21.00,26.00,2335.330,neutral,N/A,N/A
07:12:45,21.00,26.20,2341.260,happy,N/A,N/A
07:12:46,21.00,26.40,2347.030,sad,N/A,N/A
07:12:47,21.00,26.60,2352.480,happy,N/A,N/A
07:12:48,21.00,26.60,2358.200,happy,N/A,N/A
07:12:49,21.00,26.80,2363.880,sad,N/A,N/A
07:12:50,21.00,27.00,2369.110,sad,N/A,N/A
07:12:51,21.00,27.20,2374.510,happy,N/A,N/A
07:12:52,21.00,27.40,2379.800,happy,N/A,"Yeah, Stopping recordings."
07:12:53,21.00,27.60,2385.060,sad,N/A,"Yeah, Stopping recordings."
07:12:54,21.00,27.80,2389.750,sad,N/A,"Yeah, Stopping recordings."
07:12:55,21.00,28.00,2395.220,sad,N/A,"Yeah, Stopping recordings."
07:12:56,21.00,28.20,2400.290,happy,N/A,"Yeah, Stopping recordings."
07:12:57,21.00,28.40,2406.890,happy,N/A,N/A
07:12:58,21.00,28.60,2412.010,sad,N/A,N/A
07:12:59,21.00,28.60,2417.130,happy,N/A,N/A
07:13:00,21.00,28.80,2422.660,sad,N/A,N/A
07:13:01,21.00,28.80,2428.460,neutral,N/A,Mhm.
07:13:02,21.00,29.00,2434.100,sad,N/A,N/A
07:13:03,21.00,29.00,2439.710,sad,N/A,N/A
07:13:04,21.00,29.20,2445.070,surprise,N/A,N/A
07:13:05,21.00,29.40,2450.510,sad,N/A,N/A
07:13:06,21.00,29.60,2455.620,sad,N/A,N/A
07:13:07,21.00,29.60,2460.110,neutral,N/A,N/A
07:13:08,21.00,29.80,2465.490,neutral,N/A,N/A
07:13:09,21.00,30.00,2471.600,happy,N/A,N/A
07:13:10,21.00,30.00,2478.310,happy,N/A,N/A
07:13:11,21.00,30.20,2484.240,neutral,N/A,N/A
07:13:12,21.00,30.20,2490.100,happy,N/A,N/A
07:13:13,21.00,30.40,2495.870,sad,N/A,N/A
07:13:14,21.00,30.40,2501.660,sad,N/A,N/A
07:13:15,21.00,30.40,2507.380,sad,N/A,N/A
07:13:16,21.00,30.60,2513.070,neutral,N/A,N/A
07:13:17,21.00,30.60,2518.940,sad,N/A,N/A
07:13:18,21.00,30.80,2524.840,neutral,N/A,N/A
07:13:19,21.00,30.80,2530.610,sad,N/A,N/A
07:13:20,21.00,30.80,2536.390,neutral,N/A,N/A
07:13:21,21.00,30.80,2541.810,neutral,N/A,N/A
07:13:22,21.00,31.00,2546.890,neutral,N/A,N/A
07:13:23,21.00,31.00,2551.750,neutral,N/A,N/A
07:13:24,21.00,31.20,2558.070,sad,N/A,N/A
07:13:25,21.00,31.20,2563.850,fear,N/A,N/A
07:13:26,21.00,31.40,2569.670,happy,N/A,N/A
07:13:27,21.00,31.60,2575.500,sad,N/A,N/A
07:13:28,21.00,31.60,2581.340,sad,N/A,N/A
07:13:29,21.00,31.80,2587.320,sad,N/A,N/A
07:13:30,21.00,31.80,2593.100,sad,N/A,N/A
07:13:31,21.00,31.80,2598.820,neutral,N/A,N/A
07:13:32,21.00,32.00,2604.780,happy,N/A,N/A
